F1-known,F1-open,F1,Acc,dataset,method,known_cls_ratio,labeled_ratio,seed
48.3677,58.6745,48.632,52.79,oos,MSP,0.25,0.6,9
59.3444,69.8231,59.8684,62.86,banking,DOC,0.25,0.6,5
47.9736,56.628,48.1955,51.23,oos,MSP,0.25,0.8,9
80.0402,86.5231,80.1255,83.44,oos,ADB,0.5,0.2,5
79.8962,43.0976,79.2725,72.21,banking,DeepUnk,0.75,0.4,5
62.4488,72.3691,62.9448,65.81,banking,DOC,0.25,0.8,5
13.6336,76.9763,14.4671,63.82,oos,OpenMax,0.5,0.2,4
47.3912,53.4873,47.5475,48.91,oos,MSP,0.25,1.0,9
83.0926,87.6692,83.1529,85.28,oos,ADB,0.5,0.4,5
64.0658,75.0,64.6126,68.57,banking,DOC,0.25,1.0,5
73.1364,68.9756,73.0817,69.28,oos,MSP,0.5,0.2,9
51.2039,82.4398,51.6149,74.53,oos,OpenMax,0.5,0.4,4
61.0896,58.5859,61.0254,59.12,banking,DOC,0.5,0.2,5
83.7086,87.8213,83.7627,85.54,oos,ADB,0.5,0.6,5
71.14699999999998,60.8437,71.0114,64.35,oos,MSP,0.5,0.4,9
82.0127,47.9798,81.4358,74.77,banking,DeepUnk,0.75,0.6,5
68.703,64.2774,68.5896,65.71,banking,DOC,0.5,0.4,5
58.5915,84.0253,58.9261,77.37,oos,OpenMax,0.5,0.6,4
70.8922,59.2563,70.7391,63.51,oos,MSP,0.5,0.6,9
68.6915,57.7181,68.4101,62.95,banking,DOC,0.5,0.6,5
84.5084,88.2998,84.5582,86.18,oos,ADB,0.5,0.8,5
73.3455,62.8926,73.0775,67.44,banking,DOC,0.5,0.8,5
72.3629,87.3287,72.5598,82.95,oos,OpenMax,0.5,0.8,4
69.3007,53.2238,69.0892,60.11,oos,MSP,0.5,0.8,9
82.5449,50.2431,81.9974,75.52,banking,DeepUnk,0.75,0.8,5
71.5657,51.4338,71.0495,61.79,banking,DOC,0.5,1.0,5
67.2209,86.0298,67.4684,80.89,oos,OpenMax,0.5,1.0,4
85.5023,89.2927,85.5521,87.25,oos,ADB,0.5,1.0,5
68.6442,49.8596,68.3971,58.39,oos,MSP,0.5,1.0,9
71.227,45.7418,70.7951,65.0,banking,DOC,0.75,0.2,5
12.1307,60.0642,12.5549,45.44,oos,OpenMax,0.75,0.2,4
84.1532,83.1612,84.1444,83.65,oos,ADB,0.75,0.2,5
83.0978,72.35,83.0027,78.58,oos,MSP,0.75,0.2,9
80.5589,55.9015,80.1409,74.38,banking,DOC,0.75,0.4,5
83.795,51.5028,83.2477,76.72,banking,DeepUnk,0.75,1.0,5
42.4734,37.9376,42.3571,36.81,oos,DeepUnk,0.25,0.2,5
44.9612,66.8502,45.1549,59.81,oos,OpenMax,0.75,0.4,4
61.7527,79.7271,62.2136,71.98,oos,DeepUnk,0.25,0.4,5
85.8238,83.6873,85.8049,84.72,oos,ADB,0.75,0.4,5
83.1918,65.811,83.038,76.44,oos,MSP,0.75,0.4,9
59.3475,73.73,59.7163,65.53,oos,DeepUnk,0.25,0.6,5
61.2827,73.8286,61.6044,65.91,oos,DeepUnk,0.25,0.8,5
83.1115,61.5705,82.7464,77.6,banking,DOC,0.75,0.6,5
61.6384,74.8279,61.9766,67.0,oos,DeepUnk,0.25,1.0,5
56.0024,69.8951,56.1253,65.7,oos,OpenMax,0.75,0.6,4
64.8314,53.4151,64.6811,58.04,oos,DeepUnk,0.5,0.2,5
82.219,59.8841,82.0214,74.16,oos,MSP,0.75,0.6,9
72.6551,71.0976,72.6346,70.35,oos,DeepUnk,0.5,0.4,5
88.3232,85.9422,88.3021,87.16,oos,ADB,0.75,0.6,5
82.9624,55.2275,82.4923,76.66,banking,DOC,0.75,0.8,5
74.9587,74.758,74.956,73.49,oos,DeepUnk,0.5,0.6,5
82.6296,59.7902,82.4275,74.35,oos,MSP,0.75,0.8,9
75.4495,75.1978,75.4462,73.81,oos,DeepUnk,0.5,0.8,5
82.2398,42.2035,81.5612,74.35,banking,DOC,0.75,1.0,5
88.8739,86.4187,88.8522,87.68,oos,ADB,0.75,0.8,5
73.1161,76.345,73.1446,75.65,oos,OpenMax,0.75,0.8,4
73.9072,73.2621,73.8988,72.11,oos,DeepUnk,0.5,1.0,5
69.1074,87.0108,69.5665,80.46,oos,DOC,0.25,0.2,5
64.4478,81.3282,64.8806,73.63,oos,DOC,0.25,0.4,5
74.8661,55.1333,74.6915,67.88,oos,DeepUnk,0.75,0.2,5
69.8989,86.1671,70.316,79.84,oos,DOC,0.25,0.6,5
81.4139,53.0914,81.1632,71.79,oos,MSP,0.75,1.0,9
43.8849,24.2459,40.6117,32.32,stackoverflow,MSP,0.25,0.2,9
80.1273,67.5108,80.0156,74.91,oos,DeepUnk,0.75,0.4,5
67.6642,83.845,68.0791,77.0,oos,DOC,0.25,0.8,5
42.2883,17.4194,38.1435,29.63,stackoverflow,MSP,0.25,0.4,9
69.7578,74.9704,69.8039,73.93,oos,OpenMax,0.75,1.0,4
89.2951,86.8547,89.2735,88.09,oos,ADB,0.75,1.0,5
64.6018,77.2167,66.7043,70.13,stackoverflow,OpenMax,0.25,0.2,4
40.3076,17.9038,36.5737,30.05,stackoverflow,MSP,0.25,0.6,9
66.0071,82.0105,66.4174,74.95,oos,DOC,0.25,1.0,5
74.8646,91.1915,77.5857,86.72,stackoverflow,ADB,0.25,0.2,5
66.202,79.6379,68.4413,72.98,stackoverflow,OpenMax,0.25,0.4,4
43.2843,20.1033,39.4208,31.08,stackoverflow,MSP,0.25,0.8,9
77.0383,91.2672,79.4098,87.03,stackoverflow,ADB,0.25,0.4,5
71.9479,80.41199999999998,72.0593,76.16,oos,DOC,0.5,0.2,5
59.0909,61.2734,59.4546,56.1,stackoverflow,OpenMax,0.25,0.6,4
77.439,91.4886,79.7806,87.33,stackoverflow,ADB,0.25,0.6,5
40.3894,14.3944,36.0569,28.72,stackoverflow,MSP,0.25,1.0,9
82.251,73.006,82.1692,78.16,oos,DeepUnk,0.75,0.6,5
57.3472,60.7595,57.9159,55.77,stackoverflow,OpenMax,0.25,0.8,4
76.4452,79.6655,76.4876,76.93,oos,DOC,0.5,0.4,5
67.6462,43.6012,65.4603,57.98,stackoverflow,MSP,0.5,0.2,9
76.1978,89.7281,78.4529,84.87,stackoverflow,ADB,0.25,0.8,5
55.1161,56.1562,55.2895,52.35,stackoverflow,OpenMax,0.25,1.0,4
66.7023,32.7234,63.6133,54.43,stackoverflow,MSP,0.5,0.4,9
76.9597,90.4569,79.2092,86.05,stackoverflow,ADB,0.25,1.0,5
80.9824,84.5523,81.0293,82.12,oos,DOC,0.5,0.6,5
80.8393,84.1902,81.1439,82.5,stackoverflow,OpenMax,0.5,0.2,4
81.5934,70.5417,81.4956,76.93,oos,DeepUnk,0.75,0.8,5
67.0499,33.8956,64.0359,55.23,stackoverflow,MSP,0.5,0.6,9
77.6573,76.8638,77.5852,76.65,stackoverflow,OpenMax,0.5,0.4,4
83.9974,86.7201,84.2449,85.42,stackoverflow,ADB,0.5,0.2,5
79.704,82.1405,79.736,79.96,oos,DOC,0.5,0.8,5
74.3759,67.5309,73.7536,70.25,stackoverflow,OpenMax,0.5,0.6,4
84.7796,87.10799999999998,84.9913,85.93,stackoverflow,ADB,0.5,0.4,5
67.4719,36.4357,64.6504,56.45,stackoverflow,MSP,0.5,0.8,9
79.1695,80.2603,79.1839,78.49,oos,DOC,0.5,1.0,5
74.2665,64.2308,73.3541,68.72,stackoverflow,OpenMax,0.5,0.8,4
84.3417,76.0504,84.2683,80.54,oos,DeepUnk,0.75,1.0,5
85.4753,87.7525,85.6823,86.62,stackoverflow,ADB,0.5,0.6,5
39.0224,15.4377,35.0916,28.1,stackoverflow,DeepUnk,0.25,0.2,5
66.2648,25.59,62.567,52.6,stackoverflow,MSP,0.5,1.0,9
78.0645,78.4224,78.0676,78.19,oos,DOC,0.75,0.2,5
72.7325,61.0631,71.6717,66.88,stackoverflow,OpenMax,0.5,1.0,4
42.48,14.4107,37.8018,28.07,stackoverflow,DeepUnk,0.25,0.4,5
79.1118,49.8581,77.2834,72.67,stackoverflow,MSP,0.75,0.2,9
85.8716,73.5626,85.1023,82.08,stackoverflow,OpenMax,0.75,0.2,4
82.3399,78.6931,82.3076,80.3,oos,DOC,0.75,0.4,5
41.3555,17.8151,37.4321,29.53,stackoverflow,DeepUnk,0.25,0.6,5
85.5066,87.585,85.6955,86.52,stackoverflow,ADB,0.5,0.8,5
40.9343,14.4049,36.5127,28.2,stackoverflow,DeepUnk,0.25,0.8,5
78.7625,39.7612,76.3249,71.17,stackoverflow,MSP,0.75,0.4,9
86.664,73.4694,85.8393,82.9,stackoverflow,OpenMax,0.75,0.4,4
85.1524,81.1966,85.1174,83.09,oos,DOC,0.75,0.6,5
85.2244,87.1844,85.4026,86.15,stackoverflow,ADB,0.5,1.0,5
40.7567,16.3882,36.6953,29.28,stackoverflow,DeepUnk,0.25,1.0,5
85.7944,70.4136,84.8331,81.63,stackoverflow,OpenMax,0.75,0.6,4
61.722,17.0538,57.6613,47.38,stackoverflow,DeepUnk,0.5,0.2,5
79.9327,40.9153,77.4941,72.18,stackoverflow,MSP,0.75,0.6,9
86.5699,73.5065,85.7535,82.47,stackoverflow,ADB,0.75,0.2,5
61.0956,17.3862,57.122,47.82,stackoverflow,DeepUnk,0.5,0.4,5
85.0475,79.2594,84.9963,82.14,oos,DOC,0.75,0.8,5
85.6417,68.1757,84.5501,81.17,stackoverflow,OpenMax,0.75,0.8,4
86.8608,72.3461,85.9537,82.3,stackoverflow,ADB,0.75,0.4,5
62.7607,15.2302,58.4397,47.58,stackoverflow,DeepUnk,0.5,0.6,5
79.8195,39.1077,77.275,71.88,stackoverflow,MSP,0.75,0.8,9
61.2582,13.1157,56.8816,46.4,stackoverflow,DeepUnk,0.5,0.8,5
85.7747,79.9247,85.7229,82.91,oos,DOC,0.75,1.0,5
87.4145,73.4286,86.5404,83.08,stackoverflow,ADB,0.75,0.6,5
41.7299,26.4756,39.1875,33.62,stackoverflow,DOC,0.25,0.2,5
43.35,34.0099,41.7933,37.93,stackoverflow,DOC,0.25,0.4,5
80.892,44.1924,78.5982,73.42,stackoverflow,MSP,0.75,1.0,9
54.1711,0.0,36.114000000000004,28.43,snips,MSP,0.25,0.2,9
86.4139,71.3558,85.4728,82.42,stackoverflow,OpenMax,0.75,1.0,4
72.3289,73.5329,72.7302,68.43,snips,OpenMax,0.25,0.2,4
53.9119,0.0,35.9413,28.43,snips,MSP,0.25,0.4,9
62.7993,17.6981,58.6992,48.55,stackoverflow,DeepUnk,0.5,1.0,5
54.0408,0.0,36.0272,28.43,snips,MSP,0.25,0.6,9
47.7103,33.4128,45.3274,37.73,stackoverflow,DOC,0.25,0.6,5
55.4065,0.0,36.9376,28.43,snips,MSP,0.25,0.8,9
54.0408,0.0,36.0272,28.43,snips,MSP,0.25,1.0,9
70.1887,55.493,65.2901,54.86,snips,OpenMax,0.25,0.4,4
87.6491,73.9962,86.7958,83.45,stackoverflow,ADB,0.75,0.8,5
73.1141,7.4303,59.9773,56.0,snips,MSP,0.5,0.2,9
77.0602,28.3702,74.0171,68.27,stackoverflow,DeepUnk,0.75,0.2,5
73.1066,4.4025,59.3658,55.14,snips,MSP,0.5,0.4,9
48.9781,36.0561,46.8245,39.45,stackoverflow,DOC,0.25,0.8,5
74.3678,4.4025,60.3748,55.57,snips,MSP,0.5,0.6,9
69.7417,53.0086,64.164,53.14,snips,OpenMax,0.25,0.6,4
75.1481,3.1646,60.7514,54.86,snips,MSP,0.5,0.8,9
51.6845,44.3724,50.4658,44.5,stackoverflow,DOC,0.25,1.0,5
74.9622,1.9108,60.3519,54.57,snips,MSP,0.5,1.0,9
78.1475,20.2805,74.5308,68.15,stackoverflow,DeepUnk,0.75,0.4,5
84.7238,22.7488,74.3947,74.71,snips,MSP,0.75,0.2,9
86.2401,33.6283,77.4715,76.57,snips,MSP,0.75,0.4,9
66.0472,39.5747,63.6406,56.32,stackoverflow,DOC,0.5,0.2,5
69.9255,54.0541,64.635,53.86,snips,OpenMax,0.25,0.8,4
86.9376,24.2991,76.4979,75.29,snips,MSP,0.75,0.6,9
87.6474,73.3895,86.7563,83.25,stackoverflow,ADB,0.75,1.0,5
69.5178,72.9927,70.6761,68.29,snips,ADB,0.25,0.2,5
86.8274,29.0909,77.2047,76.14,snips,MSP,0.75,0.8,9
64.72399999999999,31.6424,61.7166,53.58,stackoverflow,DOC,0.5,0.4,5
71.875,70.1031,71.2844,66.86,snips,ADB,0.25,0.4,5
87.2496,23.5849,76.6388,75.43,snips,MSP,0.75,1.0,9
77.7617,19.3548,74.1113,67.9,stackoverflow,DeepUnk,0.75,0.6,5
69.5612,51.9481,63.6902,52.43,snips,OpenMax,0.25,1.0,4
84.2778,49.1726,77.2568,69.29,snips,OpenMax,0.5,0.2,4
73.6318,80.0926,75.7854,75.43,snips,ADB,0.25,0.6,5
68.1637,43.4257,65.9148,58.72,stackoverflow,DOC,0.5,0.6,5
83.4981,35.6021,73.9189,64.86,snips,OpenMax,0.5,0.4,4
77.7838,17.8016,74.0349,67.82,stackoverflow,DeepUnk,0.75,0.8,5
70.4687,61.7524,67.5633,60.71,snips,ADB,0.25,0.8,5
83.9406,36.8831,74.5291,65.29,snips,OpenMax,0.5,0.6,4
69.5067,47.2576,67.484,60.68,stackoverflow,DOC,0.5,0.8,5
83.0026,29.2011,72.2423,63.14,snips,OpenMax,0.5,0.8,4
71.5647,67.0213,70.0502,64.57,snips,ADB,0.25,1.0,5
82.5078,20.9913,70.2045,61.0,snips,OpenMax,0.5,1.0,4
89.3521,78.4946,87.1806,82.86,snips,ADB,0.5,0.2,5
90.6589,64.5349,86.3049,82.57,snips,OpenMax,0.75,0.2,4
90.0654,81.1189,88.2761,84.57,snips,ADB,0.5,0.4,5
67.3087,34.0368,64.28399999999999,55.4,stackoverflow,DOC,0.5,1.0,5
90.6638,59.1195,85.4064,81.43,snips,OpenMax,0.75,0.4,4
78.7,15.6627,74.7601,68.07,stackoverflow,DeepUnk,0.75,1.0,5
66.9028,49.1018,60.9691,51.43,snips,DeepUnk,0.25,0.2,5
70.3918,64.3052,68.3629,62.43,snips,DeepUnk,0.25,0.4,5
88.1004,24.8,77.5504,73.0,snips,OpenMax,0.75,0.6,4
71.8565,73.4848,72.3993,69.86,snips,DeepUnk,0.25,0.6,5
69.2572,63.2877,67.2674,61.57,snips,DeepUnk,0.25,0.8,5
78.6754,28.4672,75.5374,69.27,stackoverflow,DOC,0.75,0.2,5
65.2458,65.1351,65.2089,63.0,snips,DeepUnk,0.25,1.0,5
86.8974,77.3852,84.995,81.57,snips,DeepUnk,0.5,0.2,5
86.1557,73.3333,83.5912,79.29,snips,DeepUnk,0.5,0.4,5
91.0361,82.4156,89.31200000000004,85.71,snips,ADB,0.5,0.6,5
85.6934,66.9291,81.9405,75.86,snips,DeepUnk,0.5,0.6,5
85.031,66.1323,81.2513,75.71,snips,DeepUnk,0.5,0.8,5
79.1426,23.4254,75.6603,69.67,stackoverflow,DOC,0.75,0.4,5
88.9027,78.1818,86.7585,82.71,snips,DeepUnk,0.5,1.0,5
88.2414,50.8475,82.0091,79.0,snips,DeepUnk,0.75,0.2,5
89.2841,56.5916,83.8353,80.57,snips,DeepUnk,0.75,0.4,5
90.8177,59.0476,85.5227,81.57,snips,OpenMax,0.75,0.8,4
87.1692,43.662,79.918,76.71,snips,DeepUnk,0.75,0.6,5
90.5361,79.9277,88.4144,84.14,snips,ADB,0.5,0.8,5
81.0709,35.393,78.21600000000002,72.48,stackoverflow,DOC,0.75,0.6,5
89.9217,63.4146,85.5038,82.57,snips,DeepUnk,0.75,0.8,5
89.6342,60.4938,84.7775,81.57,snips,DeepUnk,0.75,1.0,5
42.0577,29.9821,41.45399999999999,34.45,banking,DeepUnk,0.25,0.2,6
79.3219,18.2452,75.5046,69.53,stackoverflow,DOC,0.75,0.8,5
90.8287,79.3358,88.5301,84.0,snips,ADB,0.5,1.0,5
52.5971,61.4182,53.0381,55.45,banking,DeepUnk,0.25,0.4,6
92.1994,72.3032,88.8833,86.43,snips,ADB,0.75,0.2,5
56.18,67.7384,56.7579,61.23,banking,DeepUnk,0.25,0.6,6
54.9086,64.1736,55.3718,58.21,banking,DeepUnk,0.25,0.8,6
93.3336,76.5217,90.5316,88.43,snips,ADB,0.75,0.4,5
90.9148,56.5789,85.1922,81.14,snips,OpenMax,0.75,1.0,4
57.4806,69.4034,58.0767,62.86,banking,DeepUnk,0.25,1.0,6
35.6299,87.5712,38.2269,79.35,banking,OpenMax,0.25,0.2,5
63.2465,34.9095,62.5199,52.24,banking,DeepUnk,0.5,0.2,6
60.4886,89.4506,61.9367,83.28,banking,OpenMax,0.25,0.4,5
67.9129,45.8162,67.3463,58.18,banking,DeepUnk,0.5,0.4,6
80.2668,21.8346,76.6148,70.58,stackoverflow,DOC,0.75,1.0,5
63.5382,3.9761,43.6842,30.57,snips,DOC,0.25,0.2,5
71.3679,52.1196,70.8744,62.21,banking,DeepUnk,0.5,0.6,6
66.6323,89.8829,67.7948,84.32,banking,OpenMax,0.25,0.6,5
62.0845,7.0866,43.7519,31.57,snips,DOC,0.25,0.4,5
65.0383,13.5338,47.8702,34.29,snips,DOC,0.25,0.6,5
94.0453,78.7172,91.4906,89.57,snips,ADB,0.75,0.6,5
61.9833,8.5603,44.1757,32.29,snips,DOC,0.25,0.8,5
73.9199,60.0677,73.5647,67.11,banking,DeepUnk,0.5,0.8,6
70.1449,89.4252,71.1089,84.06,banking,OpenMax,0.25,0.8,5
64.0622,4.3651,44.1632,31.0,snips,DOC,0.25,1.0,5
79.8601,24.1096,68.71,59.0,snips,DOC,0.5,0.2,5
88.4716,69.7211,84.7215,78.14,snips,DOC,0.5,0.4,5
74.7946,62.8003,74.487,68.77,banking,DeepUnk,0.5,1.0,6
73.4397,89.9269,74.2641,85.06,banking,OpenMax,0.25,1.0,5
88.3944,68.4105,84.3976,77.43,snips,DOC,0.5,0.6,5
74.5244,30.622,73.7803,66.2,banking,DeepUnk,0.75,0.2,6
12.6476,68.8277,14.0882,54.42,banking,OpenMax,0.5,0.2,5
87.7946,63.1579,82.8673,74.86,snips,DOC,0.5,0.8,5
78.3144,38.4211,77.6383,69.97,banking,DeepUnk,0.75,0.4,6
37.4398,73.3936,38.3617,63.57,banking,OpenMax,0.5,0.4,5
93.4158,76.2463,90.5542,88.43,snips,ADB,0.75,0.8,5
88.8106,67.7618,84.6009,77.43,snips,DOC,0.5,1.0,5
39.5645,73.5067,40.4348,64.09,banking,OpenMax,0.5,0.6,5
90.5488,56.338,84.84700000000002,81.86,snips,DOC,0.75,0.2,5
91.4663,61.2245,86.426,83.57,snips,DOC,0.75,0.4,5
81.2173,41.1458,80.5381,72.73,banking,DeepUnk,0.75,0.6,6
90.079,47.3282,82.9539,80.0,snips,DOC,0.75,0.6,5
68.7508,80.3754,69.0488,76.46,banking,OpenMax,0.5,0.8,5
92.0043,64.6865,87.4514,84.71,snips,DOC,0.75,0.8,5
53.2208,76.3928,53.815,69.61,banking,OpenMax,0.5,1.0,5
82.4856,43.1338,81.8186,74.09,banking,DeepUnk,0.75,0.8,6
93.8423,77.6119,91.1373,89.14,snips,ADB,0.75,1.0,5
3.5972,40.0316,4.2147,26.17,banking,OpenMax,0.75,0.2,5
90.9994,55.3957,85.0654,82.14,snips,DOC,0.75,1.0,5
59.2724,79.3938,60.2785,71.75,banking,ADB,0.25,0.2,6
55.9999,77.1895,57.0594,68.99,banking,DOC,0.25,0.2,6
64.6318,81.6853,65.4845,74.97,banking,ADB,0.25,0.4,6
19.9977,42.7838,20.384,34.84,banking,OpenMax,0.75,0.4,5
55.559,68.6691,56.2145,61.75,banking,DOC,0.25,0.4,6
66.6679,83.273,67.4982,76.92,banking,ADB,0.25,0.6,6
83.0961,44.2509,82.4377,74.9,banking,DeepUnk,0.75,1.0,6
41.1685,36.1343,41.0394,36.18,oos,DeepUnk,0.25,0.2,6
52.3913,59.4177,52.7426,54.22,banking,DOC,0.25,0.6,6
60.9647,78.2563,61.4081,70.4,oos,DeepUnk,0.25,0.4,6
63.9727,81.1024,64.8291,74.32,banking,ADB,0.25,0.8,6
59.6576,77.8606,60.1243,69.88,oos,DeepUnk,0.25,0.6,6
38.0147,46.3622,38.1562,44.64,banking,OpenMax,0.75,0.6,5
61.1091,77.7237,61.5351,69.93,oos,DeepUnk,0.25,0.8,6
53.5037,58.598,53.7584,53.9,banking,DOC,0.25,0.8,6
63.2975,81.059,63.753,73.77,oos,DeepUnk,0.25,1.0,6
65.7906,82.4702,66.6246,75.94,banking,ADB,0.25,1.0,6
62.4766,44.309,62.2375,52.56,oos,DeepUnk,0.5,0.2,6
53.7253,54.8983,53.7839,51.36,banking,DOC,0.25,1.0,6
69.3158,69.045,69.3088,68.31,banking,ADB,0.5,0.2,6
69.1948,65.5325,69.1466,65.75,oos,DeepUnk,0.5,0.4,6
51.5554,50.2797,51.5338,53.6,banking,OpenMax,0.75,0.8,5
66.844,68.0684,66.8754,66.85,banking,DOC,0.5,0.2,6
71.5699,69.188,71.5385,68.63,oos,DeepUnk,0.5,0.6,6
75.4062,72.6012,75.3343,73.12,banking,ADB,0.5,0.4,6
73.17699999999998,65.73100000000001,72.9861,68.31,banking,DOC,0.5,0.4,6
75.7582,76.3508,75.766,74.61,oos,DeepUnk,0.5,0.8,6
80.2321,78.4327,80.186,78.6,banking,ADB,0.5,0.6,6
75.2542,63.7,74.9579,68.7,banking,DOC,0.5,0.6,6
74.4506,73.2003,74.4341,72.23,oos,DeepUnk,0.5,1.0,6
75.3841,56.4146,75.2162,68.49,oos,DeepUnk,0.75,0.2,6
75.8723,62.2222,75.5223,68.38,banking,DOC,0.5,0.8,6
80.9167,79.0698,80.8693,79.19,banking,ADB,0.5,0.8,6
79.4269,68.8807,79.3336,74.96,oos,DeepUnk,0.75,0.4,6
68.3208,57.3274,68.1344,65.36,banking,OpenMax,0.75,1.0,5
10.8602,89.5218,12.8771,81.28,oos,OpenMax,0.25,0.2,5
62.3201,93.4537,63.1184,88.93,oos,OpenMax,0.25,0.4,5
76.1032,62.0573,75.7431,68.44,banking,DOC,0.5,1.0,6
81.2658,70.5109,81.1706,76.51,oos,DeepUnk,0.75,0.6,6
81.708,79.7096,81.6568,79.94,banking,ADB,0.5,1.0,6
75.9844,94.9878,76.4717,91.72,oos,OpenMax,0.25,0.6,5
73.9693,51.5152,73.5888,68.31,banking,DOC,0.75,0.2,6
77.3647,57.7918,77.0329,71.95,banking,ADB,0.75,0.2,6
82.069,70.6227,81.9677,77.09,oos,DeepUnk,0.75,0.8,6
80.7284,95.6128,81.11,92.84,oos,OpenMax,0.25,0.8,5
81.6398,54.7226,81.1836,74.58,banking,DOC,0.75,0.4,6
81.5594,60.6469,81.2049,75.88,banking,ADB,0.75,0.4,6
82.0363,95.6219,82.3847,92.93,oos,OpenMax,0.25,1.0,5
82.7716,54.0157,82.2842,75.75,banking,DOC,0.75,0.6,6
11.1595,76.7008,12.0219,63.23,oos,OpenMax,0.5,0.2,5
82.9421,72.1525,82.8466,78.12,oos,DeepUnk,0.75,1.0,6
43.2576,30.9409,41.2048,36.45,stackoverflow,DeepUnk,0.25,0.2,6
43.7662,38.381,42.8687,40.73,stackoverflow,DeepUnk,0.25,0.4,6
84.6927,64.5628,84.3515,79.22,banking,ADB,0.75,0.6,6
42.0156,31.7888,40.3111,37.08,stackoverflow,DeepUnk,0.25,0.6,6
43.4734,81.4384,43.9729,72.54,oos,OpenMax,0.5,0.4,5
84.0215,55.9738,83.5461,77.27,banking,DOC,0.75,0.8,6
42.7464,34.5329,41.3774,38.7,stackoverflow,DeepUnk,0.25,0.8,6
46.7038,82.0513,47.1689,73.84,oos,OpenMax,0.5,0.6,5
43.2442,32.2533,41.4124,37.5,stackoverflow,DeepUnk,0.25,1.0,6
86.1435,66.04899999999999,85.8029,80.62,banking,ADB,0.75,0.8,6
67.0183,86.037,67.2686,80.86,oos,OpenMax,0.5,0.8,5
65.0729,28.3832,61.7375,51.7,stackoverflow,DeepUnk,0.5,0.2,6
85.3723,58.4615,84.9162,78.86,banking,DOC,0.75,1.0,6
67.041,87.3434,67.5616,80.86,oos,DOC,0.25,0.2,6
64.8185,25.2186,61.2185,51.4,stackoverflow,DeepUnk,0.5,0.4,6
67.1346,86.2111,67.6237,79.75,oos,DOC,0.25,0.4,6
76.6819,88.5783,76.8384,84.88,oos,OpenMax,0.5,1.0,5
61.8726,79.9173,62.3353,72.16,oos,DOC,0.25,0.6,6
86.7865,66.8887,86.4492,81.33,banking,ADB,0.75,1.0,6
65.7196,28.1276,62.3022,52.72,stackoverflow,DeepUnk,0.5,0.6,6
72.8222,90.0503,73.264,84.89,oos,ADB,0.25,0.2,6
70.2283,86.7558,70.6521,80.63,oos,DOC,0.25,0.8,6
13.6162,60.3277,14.0296,46.05,oos,OpenMax,0.75,0.2,5
75.32,90.8434,75.718,86.12,oos,ADB,0.25,0.4,6
65.5004,82.2078,65.9288,75.12,oos,DOC,0.25,1.0,6
64.7145,27.1186,61.2967,52.3,stackoverflow,DeepUnk,0.5,0.8,6
16.0525,60.8526,16.449,47.32,oos,OpenMax,0.75,0.4,5
75.771,91.0087,76.1617,86.39,oos,ADB,0.25,0.6,6
74.5178,82.9335,74.6285,78.6,oos,DOC,0.5,0.2,6
74.8733,90.3772,75.2708,85.51,oos,ADB,0.25,0.8,6
76.6199,79.8436,76.6623,76.96,oos,DOC,0.5,0.4,6
76.105,90.89,76.4841,86.28,oos,ADB,0.25,1.0,6
57.2194,70.5973,57.3378,66.49,oos,OpenMax,0.75,0.6,5
77.0323,78.7889,77.0555,76.26,oos,DOC,0.5,0.6,6
80.5216,86.3506,80.5983,83.23,oos,ADB,0.5,0.2,6
65.0281,25.8534,61.4667,52.2,stackoverflow,DeepUnk,0.5,1.0,6
74.7139,75.2544,74.721,73.12,oos,DOC,0.5,0.8,6
75.3281,29.8201,72.4838,67.4,stackoverflow,DeepUnk,0.75,0.2,6
57.6089,70.9617,57.7271,67.16,oos,OpenMax,0.75,0.8,5
83.5155,87.4676,83.5675,85.05,oos,ADB,0.5,0.4,6
76.7062,77.3723,76.715,75.35,oos,DOC,0.5,1.0,6
83.5062,87.3965,83.5574,84.98,oos,ADB,0.5,0.6,6
76.9648,30.0667,74.0337,68.5,stackoverflow,DeepUnk,0.75,0.4,6
79.0458,79.2829,79.0479,79.18,oos,DOC,0.75,0.2,6
64.5775,73.3312,64.655,71.12,oos,OpenMax,0.75,1.0,5
59.4162,77.3619,62.4071,70.48,stackoverflow,OpenMax,0.25,0.2,5
58.7496,72.0077,60.9593,65.3,stackoverflow,OpenMax,0.25,0.4,5
54.0596,56.5177,54.4693,52.43,stackoverflow,OpenMax,0.25,0.6,5
82.9803,80.4899,82.9583,81.61,oos,DOC,0.75,0.4,6
76.6352,26.8168,73.5215,67.92,stackoverflow,DeepUnk,0.75,0.6,6
85.3114,88.9292,85.359,86.7,oos,ADB,0.5,0.8,6
54.0382,48.6139,53.1341,46.75,stackoverflow,OpenMax,0.25,0.8,5
53.3021,53.8535,53.394,50.82,stackoverflow,OpenMax,0.25,1.0,5
82.2036,77.309,82.1602,79.74,oos,DOC,0.75,0.6,6
83.0923,85.4331,83.3051,84.2,stackoverflow,OpenMax,0.5,0.2,5
79.2512,77.5897,79.1001,77.92,stackoverflow,OpenMax,0.5,0.4,5
77.9312,29.1793,74.8842,68.98,stackoverflow,DeepUnk,0.75,0.8,6
85.9772,89.5387,86.0241,87.42,oos,ADB,0.5,1.0,6
76.9604,71.002,76.4187,73.33,stackoverflow,OpenMax,0.5,0.6,5
84.4553,79.03,84.4073,81.75,oos,DOC,0.75,0.8,6
